p,s,p&s,totalNumberOfCandidatesinML,numberOfExpiredCandidatesinML,numberOfExpiredCandidatesAfterTheMaintenanceinML,numberOfExpiredElementsInTheView,numberOfExpiredElementsInTheViewAfterTheMaintenance 
,39,4.0,4.0,22.0,22.0 
,41,9.0,8.0,41.0,40.0 
,32,8.0,7.0,46.0,45.0 
,30,9.0,8.0,48.0,47.0 
,30,10.0,7.0,62.0,59.0 
,32,12.0,11.0,81.0,80.0 
,30,9.0,8.0,93.0,92.0 
,27,11.0,10.0,104.0,103.0 
,29,12.0,11.0,110.0,109.0 
,31,17.0,15.0,119.0,117.0 
,30,17.0,15.0,125.0,123.0 
,30,17.0,15.0,135.0,133.0 
,29,17.0,15.0,140.0,138.0 
,27,16.0,15.0,144.0,143.0 
,37,22.0,19.0,147.0,144.0 
,39,20.0,19.0,154.0,153.0 
,26,17.0,14.0,158.0,155.0 
,22,15.0,12.0,158.0,155.0 
,25,14.0,12.0,156.0,154.0 
,26,13.0,11.0,162.0,160.0 
,41,22.0,21.0,164.0,163.0 
,40,23.0,21.0,171.0,169.0 
,42,24.0,22.0,172.0,170.0 
,32,19.0,16.0,170.0,167.0 
,23,14.0,13.0,172.0,171.0 
,21,12.0,9.0,176.0,173.0 
,34,18.0,15.0,176.0,173.0 
,36,23.0,22.0,180.0,179.0 
,37,24.0,23.0,190.0,189.0 
,38,21.0,20.0,197.0,196.0 
,28,14.0,12.0,202.0,200.0 
,25,19.0,17.0,203.0,201.0 
,29,21.0,18.0,208.0,205.0 
,27,19.0,16.0,206.0,203.0 
,34,23.0,21.0,202.0,200.0 
,32,20.0,18.0,207.0,205.0 
,26,16.0,14.0,209.0,207.0 
,32,19.0,17.0,210.0,208.0 
,28,18.0,16.0,214.0,212.0 
,38,22.0,20.0,218.0,216.0 
,33,18.0,15.0,216.0,213.0 
,27,13.0,10.0,217.0,214.0 
,31,16.0,15.0,222.0,221.0 
,30,21.0,18.0,228.0,225.0 
,24,17.0,14.0,226.0,223.0 
,30,16.0,14.0,226.0,224.0 
,26,16.0,14.0,233.0,231.0 
,25,16.0,14.0,238.0,236.0 
,26,15.0,13.0,235.0,233.0 
,29,18.0,17.0,239.0,238.0 
,24,14.0,11.0,240.0,237.0 
,31,19.0,17.0,243.0,241.0 
,28,19.0,16.0,239.0,236.0 
,23,15.0,12.0,240.0,237.0 
,27,18.0,15.0,246.0,243.0 
,38,23.0,21.0,241.0,239.0 
,34,22.0,19.0,244.0,241.0 
,33,22.0,20.0,248.0,246.0 
,39,24.0,21.0,250.0,247.0 
,39,28.0,25.0,249.0,246.0 
,43,30.0,27.0,247.0,244.0 
,42,26.0,24.0,244.0,242.0 
,33,18.0,17.0,243.0,242.0 
,30,19.0,17.0,247.0,245.0 
,30,23.0,20.0,254.0,251.0 
,33,24.0,22.0,256.0,254.0 
,34,24.0,23.0,260.0,259.0 
,30,22.0,21.0,261.0,260.0 
,31,23.0,20.0,269.0,266.0 
,32,26.0,24.0,271.0,269.0 
,30,25.0,22.0,271.0,268.0 
,22,16.0,13.0,270.0,267.0 
,23,16.0,13.0,270.0,267.0 
,28,19.0,17.0,270.0,268.0 
,24,19.0,17.0,265.0,263.0 
,31,25.0,22.0,267.0,264.0 
,34,25.0,22.0,267.0,264.0 
,36,25.0,23.0,269.0,267.0 
,33,23.0,22.0,272.0,271.0 
,36,27.0,25.0,277.0,275.0 
,36,25.0,22.0,276.0,273.0 
,32,19.0,16.0,278.0,275.0 
,37,28.0,26.0,274.0,272.0 
,37,29.0,26.0,280.0,277.0 
,31,23.0,21.0,277.0,275.0 
,32,24.0,23.0,278.0,277.0 
,31,25.0,23.0,277.0,275.0 
,38,26.0,25.0,277.0,276.0 
,33,19.0,17.0,280.0,278.0 
,35,21.0,18.0,280.0,277.0 
,33,22.0,20.0,281.0,279.0 
,34,28.0,25.0,284.0,281.0 
,35,26.0,23.0,285.0,282.0 
,39,28.0,26.0,281.0,279.0 
,35,30.0,27.0,282.0,279.0 
,36,26.0,24.0,285.0,283.0 
,36,26.0,23.0,282.0,279.0 
,33,28.0,25.0,283.0,280.0 
,40,33.0,30.0,284.0,281.0 
,38,33.0,30.0,285.0,282.0 
,30,23.0,20.0,284.0,281.0 
,26,19.0,16.0,281.0,278.0 
,31,23.0,20.0,280.0,277.0 
,30,24.0,21.0,282.0,279.0 
,26,22.0,19.0,284.0,281.0 
,26,20.0,18.0,283.0,281.0 
,30,24.0,21.0,281.0,278.0 
,32,28.0,25.0,286.0,283.0 
,26,21.0,18.0,289.0,286.0 
,30,20.0,18.0,287.0,285.0 
,25,20.0,17.0,285.0,282.0 
,31,22.0,20.0,284.0,282.0 
,26,17.0,14.0,282.0,279.0 
,26,19.0,17.0,282.0,280.0 
,33,24.0,21.0,282.0,279.0 
,27,18.0,15.0,282.0,279.0 
,24,12.0,9.0,279.0,276.0 
,34,23.0,20.0,282.0,279.0 
,33,24.0,21.0,281.0,278.0 
,41,27.0,24.0,280.0,277.0 
,34,25.0,23.0,281.0,279.0 
,30,21.0,19.0,282.0,280.0 
,33,23.0,20.0,282.0,279.0 
,35,21.0,19.0,287.0,285.0 
,29,19.0,16.0,287.0,284.0 
,32,18.0,16.0,283.0,281.0 
,26,13.0,12.0,279.0,278.0 
,30,21.0,18.0,283.0,280.0 
,35,20.0,19.0,279.0,278.0 
,32,25.0,22.0,280.0,277.0 
,34,25.0,23.0,285.0,283.0 
,35,26.0,23.0,286.0,283.0 
,30,20.0,17.0,284.0,281.0 
,30,20.0,17.0,284.0,281.0 
,37,28.0,26.0,284.0,282.0 
,40,30.0,27.0,283.0,280.0 
,36,26.0,23.0,286.0,283.0 
,36,26.0,23.0,287.0,284.0 
,32,23.0,20.0,283.0,280.0 
,37,26.0,23.0,279.0,276.0 
,41,28.0,26.0,277.0,275.0 
,31,19.0,17.0,281.0,279.0 
,29,19.0,17.0,276.0,274.0 
,33,23.0,21.0,280.0,278.0 
,31,21.0,18.0,278.0,275.0 
,31,18.0,15.0,278.0,275.0 
,36,20.0,17.0,276.0,273.0 
,39,26.0,23.0,275.0,272.0 
,37,20.0,19.0,273.0,272.0 
,39,22.0,19.0,270.0,267.0 
