p, s, p&s, totalNumberOfCandidatesinML, numberOfExpiredCandidatesinML, numberOfExpiredCandidatesAfterTheMaintenanceinML, numberOfExpiredElementsInTheView, numberOfExpiredElementsInTheViewAfterTheMaintenance 
,39,10.0,5.0,95.0,90.0 
,41,15.0,8.0,162.0,155.0 
,32,9.0,4.0,196.0,191.0 
,30,8.0,2.0,202.0,196.0 
,30,9.0,5.0,243.0,239.0 
,32,19.0,10.0,274.0,265.0 
,30,16.0,8.0,293.0,285.0 
,27,13.0,3.0,308.0,298.0 
,29,14.0,6.0,319.0,311.0 
,31,18.0,7.0,326.0,315.0 
,30,17.0,10.0,327.0,320.0 
,30,19.0,9.0,334.0,324.0 
,29,21.0,9.0,345.0,333.0 
,27,13.0,4.0,339.0,330.0 
,37,17.0,13.0,337.0,333.0 
,39,23.0,19.0,344.0,340.0 
,26,16.0,7.0,354.0,345.0 
,22,14.0,6.0,354.0,346.0 
,25,16.0,9.0,353.0,346.0 
,26,19.0,8.0,359.0,348.0 
,41,25.0,17.0,357.0,349.0 
,40,29.0,20.0,365.0,356.0 
,42,30.0,21.0,361.0,352.0 
,32,23.0,14.0,364.0,355.0 
,23,16.0,5.0,368.0,357.0 
,21,9.0,4.0,358.0,353.0 
,34,22.0,13.0,357.0,348.0 
,36,21.0,15.0,357.0,351.0 
,37,26.0,15.0,361.0,350.0 
,38,24.0,18.0,360.0,354.0 
,28,16.0,8.0,367.0,359.0 
,25,19.0,7.0,369.0,357.0 
,29,19.0,11.0,370.0,362.0 
,27,17.0,8.0,370.0,361.0 
,34,23.0,12.0,368.0,357.0 
,32,18.0,11.0,360.0,353.0 
,26,19.0,8.0,365.0,354.0 
,32,20.0,12.0,362.0,354.0 
,28,18.0,10.0,358.0,350.0 
,38,26.0,16.0,363.0,353.0 
,33,20.0,14.0,363.0,357.0 
,27,17.0,6.0,362.0,351.0 
,31,21.0,10.0,362.0,351.0 
,30,15.0,9.0,357.0,351.0 
,24,11.0,5.0,356.0,350.0 
,30,16.0,7.0,356.0,347.0 
,26,15.0,8.0,356.0,349.0 
,25,17.0,7.0,359.0,349.0 
,26,16.0,8.0,355.0,347.0 
,29,19.0,10.0,360.0,351.0 
,24,16.0,6.0,361.0,351.0 
,31,18.0,10.0,364.0,356.0 
,28,16.0,8.0,362.0,354.0 
,23,14.0,6.0,367.0,359.0 
,27,18.0,8.0,365.0,355.0 
,38,22.0,14.0,364.0,356.0 
,34,23.0,16.0,362.0,355.0 
,33,23.0,16.0,359.0,352.0 
,39,29.0,19.0,360.0,350.0 
,39,28.0,19.0,361.0,352.0 
,43,28.0,20.0,356.0,348.0 
,42,26.0,19.0,355.0,348.0 
,33,24.0,15.0,355.0,346.0 
,30,20.0,12.0,352.0,344.0 
,30,21.0,12.0,354.0,345.0 
,33,22.0,15.0,358.0,351.0 
,34,28.0,18.0,366.0,356.0 
,30,18.0,13.0,364.0,359.0 
,31,20.0,13.0,358.0,351.0 
,32,22.0,13.0,365.0,356.0 
,30,22.0,12.0,365.0,355.0 
,22,15.0,6.0,360.0,351.0 
,23,15.0,4.0,363.0,352.0 
,28,13.0,8.0,360.0,355.0 
,24,12.0,5.0,363.0,356.0 
,31,21.0,12.0,361.0,352.0 
,34,20.0,13.0,358.0,351.0 
,36,26.0,18.0,360.0,352.0 
,33,21.0,14.0,353.0,346.0 
,36,19.0,14.0,352.0,347.0 
,36,26.0,17.0,359.0,350.0 
,32,27.0,17.0,366.0,356.0 
,37,27.0,17.0,369.0,359.0 
,37,29.0,20.0,371.0,362.0 
,31,21.0,14.0,363.0,356.0 
,32,19.0,10.0,356.0,347.0 
,31,16.0,11.0,356.0,351.0 
,38,22.0,16.0,357.0,351.0 
,33,21.0,11.0,360.0,350.0 
,35,20.0,15.0,355.0,350.0 
,33,27.0,15.0,362.0,350.0 
,34,19.0,14.0,358.0,353.0 
,35,24.0,17.0,362.0,355.0 
,39,28.0,19.0,360.0,351.0 
,35,25.0,17.0,361.0,353.0 
,36,24.0,16.0,361.0,353.0 
,36,23.0,16.0,361.0,354.0 
,33,24.0,15.0,366.0,357.0 
,40,32.0,22.0,361.0,351.0 
,38,28.0,19.0,357.0,348.0 
,30,19.0,11.0,357.0,349.0 
,26,12.0,6.0,351.0,345.0 
,31,17.0,8.0,351.0,342.0 
,30,20.0,9.0,356.0,345.0 
,26,14.0,5.0,347.0,338.0 
,26,14.0,6.0,349.0,341.0 
,30,18.0,11.0,350.0,343.0 
,32,20.0,15.0,351.0,346.0 
,26,18.0,9.0,358.0,349.0 
,30,20.0,14.0,357.0,351.0 
,25,16.0,8.0,353.0,345.0 
,31,22.0,14.0,350.0,342.0 
,26,18.0,7.0,355.0,344.0 
,26,17.0,8.0,354.0,345.0 
,33,22.0,14.0,356.0,348.0 
,27,18.0,9.0,357.0,348.0 
,24,16.0,7.0,350.0,341.0 
,34,22.0,13.0,349.0,340.0 
,33,22.0,12.0,351.0,341.0 
,41,28.0,19.0,354.0,345.0 
,34,19.0,15.0,350.0,346.0 
,30,18.0,11.0,355.0,348.0 
,33,24.0,17.0,358.0,351.0 
,35,23.0,17.0,355.0,349.0 
,29,21.0,11.0,362.0,352.0 
,32,20.0,12.0,361.0,353.0 
,26,16.0,9.0,362.0,355.0 
,30,25.0,13.0,365.0,353.0 
,35,24.0,16.0,359.0,351.0 
,32,23.0,14.0,359.0,350.0 
,34,22.0,11.0,357.0,346.0 
,35,21.0,12.0,357.0,348.0 
,30,15.0,8.0,349.0,342.0 
,30,16.0,8.0,354.0,346.0 
