p,s,p&s,totalNumberOfCandidatesinML,numberOfExpiredCandidatesinML,numberOfExpiredCandidatesAfterTheMaintenanceinML,numberOfExpiredElementsInTheView,numberOfExpiredElementsInTheViewAfterTheMaintenance 
,39,4.0,3.0,22.0,21.0 
,41,8.0,7.0,40.0,39.0 
,32,8.0,8.0,46.0,46.0 
,30,10.0,9.0,49.0,48.0 
,30,12.0,11.0,65.0,64.0 
,32,15.0,13.0,86.0,84.0 
,30,10.0,9.0,97.0,96.0 
,27,10.0,8.0,105.0,103.0 
,29,12.0,11.0,112.0,111.0 
,31,17.0,17.0,121.0,121.0 
,30,18.0,16.0,129.0,127.0 
,30,16.0,14.0,137.0,135.0 
,29,13.0,11.0,140.0,138.0 
,27,14.0,14.0,144.0,144.0 
,37,19.0,18.0,146.0,145.0 
,39,21.0,19.0,157.0,155.0 
,26,16.0,16.0,161.0,161.0 
,22,13.0,13.0,167.0,167.0 
,25,15.0,14.0,168.0,167.0 
,26,14.0,11.0,175.0,172.0 
,41,22.0,20.0,173.0,171.0 
,40,26.0,25.0,179.0,178.0 
,42,23.0,20.0,181.0,178.0 
,32,19.0,18.0,181.0,180.0 
,23,14.0,11.0,185.0,182.0 
,21,12.0,12.0,186.0,186.0 
,34,20.0,18.0,190.0,188.0 
,36,19.0,19.0,194.0,194.0 
,37,24.0,22.0,202.0,200.0 
,38,22.0,19.0,210.0,207.0 
,28,18.0,17.0,216.0,215.0 
,25,20.0,18.0,215.0,213.0 
,29,23.0,21.0,220.0,218.0 
,27,17.0,16.0,219.0,218.0 
,34,26.0,25.0,220.0,219.0 
,32,22.0,19.0,224.0,221.0 
,26,17.0,16.0,221.0,220.0 
,32,23.0,21.0,225.0,223.0 
,28,22.0,20.0,229.0,227.0 
,38,23.0,22.0,234.0,233.0 
,33,22.0,20.0,234.0,232.0 
,27,19.0,18.0,237.0,236.0 
,31,21.0,20.0,243.0,242.0 
,30,23.0,20.0,250.0,247.0 
,24,17.0,15.0,248.0,246.0 
,30,23.0,21.0,250.0,248.0 
,26,21.0,19.0,252.0,250.0 
,25,18.0,16.0,254.0,252.0 
,26,20.0,19.0,256.0,255.0 
,29,22.0,20.0,258.0,256.0 
,24,14.0,12.0,256.0,254.0 
,31,20.0,19.0,256.0,255.0 
,28,22.0,21.0,257.0,256.0 
,23,19.0,16.0,258.0,255.0 
,27,20.0,18.0,263.0,261.0 
,38,31.0,29.0,262.0,260.0 
,34,29.0,28.0,266.0,265.0 
,33,28.0,26.0,268.0,266.0 
,39,30.0,27.0,270.0,267.0 
,39,31.0,30.0,271.0,270.0 
,43,37.0,35.0,274.0,272.0 
,42,36.0,35.0,274.0,273.0 
,33,26.0,24.0,277.0,275.0 
,30,23.0,20.0,278.0,275.0 
,30,21.0,20.0,280.0,279.0 
,33,26.0,24.0,280.0,278.0 
,34,25.0,24.0,280.0,279.0 
,30,24.0,21.0,281.0,278.0 
,31,22.0,20.0,284.0,282.0 
,32,25.0,23.0,282.0,280.0 
,30,22.0,20.0,283.0,281.0 
,22,15.0,13.0,285.0,283.0 
,23,14.0,12.0,285.0,283.0 
,28,18.0,16.0,285.0,283.0 
,24,16.0,14.0,283.0,281.0 
,31,20.0,19.0,286.0,285.0 
,34,27.0,25.0,289.0,287.0 
,36,28.0,27.0,292.0,291.0 
,33,28.0,26.0,296.0,294.0 
,36,28.0,25.0,294.0,291.0 
,36,28.0,26.0,294.0,292.0 
,32,24.0,22.0,294.0,292.0 
,37,31.0,30.0,292.0,291.0 
,37,27.0,25.0,294.0,292.0 
,31,22.0,21.0,296.0,295.0 
,32,20.0,19.0,296.0,295.0 
,31,20.0,19.0,294.0,293.0 
,38,30.0,29.0,298.0,297.0 
,33,23.0,21.0,298.0,296.0 
,35,23.0,23.0,299.0,299.0 
,33,23.0,23.0,298.0,298.0 
,34,26.0,24.0,303.0,301.0 
,35,25.0,23.0,305.0,303.0 
,39,28.0,27.0,303.0,302.0 
,35,28.0,27.0,305.0,304.0 
,36,23.0,23.0,308.0,308.0 
,36,25.0,23.0,310.0,308.0 
,33,26.0,24.0,310.0,308.0 
,40,33.0,32.0,310.0,309.0 
,38,34.0,31.0,315.0,312.0 
,30,27.0,24.0,316.0,313.0 
,26,21.0,20.0,313.0,312.0 
,31,26.0,24.0,315.0,313.0 
,30,22.0,20.0,315.0,313.0 
,26,21.0,20.0,315.0,314.0 
,26,22.0,21.0,317.0,316.0 
,30,24.0,22.0,317.0,315.0 
,32,27.0,25.0,319.0,317.0 
,26,22.0,20.0,319.0,317.0 
,30,24.0,24.0,317.0,317.0 
,25,19.0,16.0,318.0,315.0 
,31,21.0,19.0,313.0,311.0 
,26,20.0,17.0,311.0,308.0 
,26,21.0,19.0,312.0,310.0 
,33,25.0,22.0,313.0,310.0 
