{14845376=<>, 1618007706=<>, 20096207=<>},1420582922643
{17698956=<>, 180026716=<>, 44426926=<>},1420582982643
{140080129=<>, 199358175=<>, 12273252=<>},1420583042643
{1381345892=<>, 17698956==, 811303==},1420583102643
{7867072==, 140080129=<>, 57333521=<>},1420583162643
{17698956=<>, 140080129=<>, 12413892=<>},1420583222643
{19205893=<>, 14845376=<>, 20745130==},1420583282643
{180026716=<>, 15920875=<>, 2703171=<>},1420583342643
{140080129=<>, 15111389=<>, 15856366=<>},1420583402643
{1381345892=<>, 35947725=<>, 1618007706=<>},1420583462643
