p,s,p&s,totalNumberOfCandidatesinML,numberOfExpiredCandidatesinML,numberOfExpiredCandidatesAfterTheMaintenanceinML,numberOfExpiredElementsInTheView,numberOfExpiredElementsInTheViewAfterTheMaintenance 
,39,0.0,0.0,20.0,20.0 
,41,3.0,3.0,32.0,32.0 
,32,3.0,3.0,56.0,56.0 
,30,1.0,1.0,59.0,59.0 
,30,0.0,0.0,60.0,60.0 
,32,4.0,3.0,88.0,87.0 
,30,5.0,5.0,112.0,112.0 
,27,8.0,8.0,138.0,138.0 
,29,8.0,7.0,145.0,144.0 
,31,5.0,4.0,168.0,167.0 
,30,7.0,6.0,189.0,188.0 
,30,7.0,7.0,209.0,209.0 
,29,16.0,15.0,216.0,215.0 
,27,10.0,10.0,231.0,231.0 
,37,18.0,18.0,244.0,244.0 
,39,21.0,20.0,261.0,260.0 
,26,19.0,18.0,289.0,288.0 
,22,12.0,9.0,281.0,278.0 
,25,16.0,15.0,311.0,310.0 
,26,20.0,17.0,337.0,334.0 
,41,35.0,31.0,351.0,347.0 
,40,28.0,27.0,334.0,333.0 
,42,32.0,30.0,350.0,348.0 
,32,23.0,22.0,341.0,340.0 
,23,15.0,13.0,343.0,341.0 
,21,13.0,12.0,333.0,332.0 
,34,27.0,24.0,336.0,333.0 
,36,26.0,26.0,337.0,337.0 
,37,25.0,25.0,325.0,325.0 
,38,28.0,26.0,339.0,337.0 
,28,18.0,17.0,316.0,315.0 
,25,19.0,17.0,316.0,314.0 
,29,20.0,18.0,320.0,318.0 
,27,17.0,16.0,320.0,319.0 
,34,20.0,18.0,294.0,292.0 
,32,18.0,18.0,307.0,307.0 
,26,16.0,14.0,293.0,291.0 
,32,19.0,19.0,305.0,305.0 
,28,17.0,16.0,303.0,302.0 
,38,27.0,23.0,305.0,301.0 
,33,20.0,18.0,297.0,295.0 
,27,17.0,16.0,313.0,312.0 
,31,19.0,16.0,301.0,298.0 
,30,22.0,21.0,299.0,298.0 
,24,15.0,14.0,303.0,302.0 
,30,24.0,21.0,307.0,304.0 
,26,18.0,16.0,307.0,305.0 
,25,20.0,17.0,299.0,296.0 
,26,18.0,14.0,322.0,318.0 
,29,15.0,14.0,320.0,319.0 
,24,16.0,15.0,320.0,319.0 
,31,19.0,17.0,306.0,304.0 
,28,15.0,14.0,313.0,312.0 
,23,15.0,14.0,320.0,319.0 
,27,18.0,16.0,337.0,335.0 
,38,24.0,23.0,326.0,325.0 
,34,20.0,19.0,326.0,325.0 
,33,24.0,23.0,339.0,338.0 
,39,30.0,28.0,349.0,347.0 
,39,31.0,28.0,337.0,334.0 
,43,31.0,29.0,339.0,337.0 
,42,31.0,29.0,344.0,342.0 
,33,24.0,23.0,343.0,342.0 
,30,23.0,20.0,342.0,339.0 
,30,20.0,17.0,329.0,326.0 
,33,23.0,21.0,327.0,325.0 
,34,19.0,17.0,326.0,324.0 
,30,18.0,17.0,339.0,338.0 
,31,22.0,20.0,319.0,317.0 
,32,21.0,19.0,335.0,333.0 
,30,20.0,19.0,328.0,327.0 
,22,19.0,16.0,329.0,326.0 
,23,16.0,15.0,322.0,321.0 
,28,19.0,19.0,326.0,326.0 
,24,19.0,18.0,328.0,327.0 
,31,23.0,22.0,344.0,343.0 
,34,28.0,27.0,344.0,343.0 
,36,30.0,27.0,332.0,329.0 
,33,24.0,23.0,330.0,329.0 
,36,26.0,25.0,330.0,329.0 
,36,30.0,27.0,345.0,342.0 
,32,27.0,24.0,341.0,338.0 
,37,30.0,28.0,350.0,348.0 
,37,28.0,26.0,338.0,336.0 
,31,22.0,22.0,338.0,338.0 
,32,25.0,23.0,335.0,333.0 
,31,18.0,17.0,318.0,317.0 
,38,20.0,18.0,325.0,323.0 
,33,21.0,20.0,325.0,324.0 
,35,23.0,22.0,327.0,326.0 
,33,25.0,24.0,323.0,322.0 
,34,29.0,26.0,332.0,329.0 
