p,s,p&s,totalNumberOfCandidatesinML,numberOfExpiredCandidatesinML,numberOfExpiredCandidatesAfterTheMaintenanceinML,numberOfExpiredElementsInTheView,numberOfExpiredElementsInTheViewAfterTheMaintenance 
,39,4.0,4.0,22.0,22.0 
,41,9.0,7.0,41.0,39.0 
,32,8.0,7.0,45.0,44.0 
,30,9.0,8.0,47.0,46.0 
,30,10.0,10.0,62.0,62.0 
,32,14.0,12.0,84.0,82.0 
,30,8.0,7.0,95.0,94.0 
,27,9.0,7.0,104.0,102.0 
,29,12.0,11.0,113.0,112.0 
,31,16.0,14.0,120.0,118.0 
,30,14.0,14.0,124.0,124.0 
,30,16.0,14.0,134.0,132.0 
,29,14.0,13.0,137.0,136.0 
,27,14.0,12.0,143.0,141.0 
,37,17.0,15.0,143.0,141.0 
,39,20.0,19.0,153.0,152.0 
,26,17.0,17.0,158.0,158.0 
,22,13.0,12.0,165.0,164.0 
,25,14.0,13.0,166.0,165.0 
,26,15.0,12.0,174.0,171.0 
,41,21.0,19.0,171.0,169.0 
,40,26.0,23.0,180.0,177.0 
,42,24.0,23.0,180.0,179.0 
,32,19.0,18.0,179.0,178.0 
,23,15.0,13.0,183.0,181.0 
,21,13.0,11.0,184.0,182.0 
,34,20.0,19.0,185.0,184.0 
,36,21.0,20.0,191.0,190.0 
,37,23.0,20.0,197.0,194.0 
,38,21.0,19.0,203.0,201.0 
,28,17.0,16.0,210.0,209.0 
,25,20.0,17.0,207.0,204.0 
,29,24.0,21.0,213.0,210.0 
,27,18.0,16.0,212.0,210.0 
,34,23.0,21.0,209.0,207.0 
,32,23.0,22.0,215.0,214.0 
,26,16.0,16.0,215.0,215.0 
,32,21.0,19.0,218.0,216.0 
,28,24.0,21.0,225.0,222.0 
,38,23.0,21.0,227.0,225.0 
,33,20.0,19.0,227.0,226.0 
,27,19.0,17.0,231.0,229.0 
,31,20.0,19.0,232.0,231.0 
,30,20.0,18.0,238.0,236.0 
,24,18.0,16.0,238.0,236.0 
,30,22.0,20.0,241.0,239.0 
,26,20.0,18.0,244.0,242.0 
,25,17.0,14.0,245.0,242.0 
,26,17.0,15.0,245.0,243.0 
,29,21.0,19.0,249.0,247.0 
,24,16.0,14.0,249.0,247.0 
,31,20.0,18.0,248.0,246.0 
,28,22.0,20.0,248.0,246.0 
,23,19.0,17.0,253.0,251.0 
,27,23.0,20.0,260.0,257.0 
,38,31.0,28.0,257.0,254.0 
,34,27.0,25.0,258.0,256.0 
